t0,location,rbd_name,t1,target_ratio_t1_output,ds,location_index,rbd_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,rbd_name_mut,target_isolates_t1,total_isolates_t1,target_ratio_t1_label,target_ratio_t1_mask
2025-03-14,North America,r1585,30,0.004653839860111475,major_test,1,840,1907,1.0,1.0,59329.145,106,0.0,140.14285,0.0,NB.1.8.1,1.0,71.57143,0.013972056,0
2025-03-15,Asia,r1585,30,0.4521445035934448,major_test,3,840,1908,27.857143,27.857145,10098.0,80,3.2857144,32.57143,0.1008771881461143,NB.1.8.1,4.571429,28.428572,0.16080402,0
2025-03-15,Europe,r1585,30,0.011032279580831528,major_test,2,840,1908,0.71428573,0.71428573,21400.715,96,0.2857143,35.714287,0.0080000003799796,NB.1.8.1,0.5714286,20.428572,0.02797203,0
2025-03-15,North America,r1585,30,0.004670091904699802,major_test,1,840,1908,1.0,1.0,58828.855,106,0.14285715,131.42857,0.0010869565885514,NB.1.8.1,1.0,61.57143,0.016241299,0
2025-03-16,Asia,r1585,30,0.5720330476760864,major_test,3,840,1909,31.142859,31.14286,10030.857,80,2.5714285,31.857143,0.0807174891233444,NB.1.8.1,3.7142856,23.285715,0.1595092,0
2025-03-16,Europe,r1585,30,0.01552552729845047,major_test,2,840,1909,1.0,1.0,21177.857,96,0.2857143,35.42857,0.0080645168200135,NB.1.8.1,0.2857143,18.0,0.015873017,0
2025-03-16,North America,r1585,30,0.0046821399591863155,major_test,1,840,1909,1.1428572,1.1428572,58344.43,109,0.14285715,123.57143,0.001156069454737,NB.1.8.1,1.0,56.0,0.017857144,0
2025-03-17,Asia,r1585,30,0.48988404870033264,major_test,3,840,1910,33.714287,33.71429,9963.571,79,2.7142856,31.0,0.0875575989484787,NB.1.8.1,4.571429,25.714285,0.1777778,0
2025-03-17,Europe,r1585,30,0.01852145791053772,major_test,2,840,1910,1.2857144,1.2857143,20948.285,96,0.14285715,34.42857,0.0041493778117001,NB.1.8.1,0.42857143,17.857143,0.024,0
2025-03-17,North America,r1585,30,0.0047006625682115555,major_test,1,840,1910,1.2857144,1.2857144,57873.285,108,0.14285715,119.71429,0.0011933174682781,NB.1.8.1,1.2857143,52.0,0.024725275,0
2025-03-18,Asia,r1585,30,0.47287651896476746,major_test,3,840,1911,36.428574,36.428577,9895.0,79,3.0,33.285713,0.0901287570595741,NB.1.8.1,4.428571,25.714285,0.17222223,0
2025-03-18,North America,r1585,30,0.0047373175621032715,major_test,1,840,1911,1.4285715,1.4285716,57417.57,108,0.14285715,119.42857,0.0011961723212152,NB.1.8.1,1.2857143,48.285713,0.026627218,0
2025-03-19,Asia,r1585,30,0.5011439919471741,major_test,3,840,1912,39.428574,39.428577,9828.857,78,2.5714285,32.285713,0.0796460211277008,NB.1.8.1,5.0,24.285715,0.20588234,0
