ds,location_index,spike_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,location,spike_name,t0,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,spike_name_mut
major_test,0,4739,1453,4327.5713,117660.97,Global,s210354,2023-12-16,225558.58,1501,0.0,2106.1428,0.0,XBB.1.5
major_test,0,4739,1454,4194.143,117660.97,Global,s210354,2023-12-17,226253.42,1498,0.0,2058.7144,0.0,XBB.1.5
major_test,0,4739,1455,4067.0,117660.97,Global,s210354,2023-12-18,226925.14,1499,0.0,2005.0,0.0,XBB.1.5
major_test,0,4739,1456,3943.4285,117660.97,Global,s210354,2023-12-19,227582.0,1496,0.2857143,1963.8572,0.0001454863,XBB.1.5
major_test,0,4739,1457,3825.2856,117661.26,Global,s210354,2023-12-20,228232.28,1489,0.2857143,1951.7142,0.00014639147,XBB.1.5
major_test,0,4739,1458,3708.8572,117661.55,Global,s210354,2023-12-21,228867.0,1489,0.42857143,1924.4286,0.00022270062,XBB.1.5
major_test,0,4739,1459,3600.7144,117661.98,Global,s210354,2023-12-22,229487.42,1490,0.42857143,1587.2858,0.0002700027,XBB.1.5
major_test,0,4739,1460,3497.7144,117662.41,Global,s210354,2023-12-23,229870.14,1486,0.5714286,1642.7142,0.00034785637,XBB.1.5
major_test,0,4739,1461,3402.2856,117662.98,Global,s210354,2023-12-24,230345.0,1481,0.5714286,1699.5714,0.00033621924,XBB.1.5
major_test,0,4739,1462,3310.0,117663.55,Global,s210354,2023-12-25,230871.58,1480,0.5714286,1793.7142,0.00031857283,XBB.1.5
major_test,0,4739,1463,3218.0,117664.12,Global,s210354,2023-12-26,231456.86,1479,0.2857143,1861.0,0.00015352729,XBB.1.5
major_test,0,4739,1464,3124.7144,117664.41,Global,s210354,2023-12-27,232093.72,1474,0.2857143,1889.2858,0.00015122874,XBB.1.5
major_test,0,4739,1465,3039.5715,117664.695,Global,s210354,2023-12-28,232788.86,1468,0.14285715,1923.1428,7.428317e-05,XBB.1.5
major_test,0,4739,1466,2959.2856,117664.836,Global,s210354,2023-12-29,233540.28,1462,0.14285715,1945.7142,7.342144e-05,XBB.1.5
major_test,0,4739,1467,2881.1428,117664.98,Global,s210354,2023-12-30,234302.28,1462,0.0,2002.0,0.0,XBB.1.5
major_test,0,4739,1468,2804.0,117664.98,Global,s210354,2023-12-31,235094.0,1460,0.0,1977.8572,0.0,XBB.1.5
major_test,0,4739,1469,2727.1428,117664.98,Global,s210354,2024-01-01,235869.72,1460,0.0,1978.5714,0.0,XBB.1.5
major_test,0,4739,1470,2652.8572,117664.98,Global,s210354,2024-01-02,236640.42,1460,0.0,1959.1428,0.0,XBB.1.5
major_test,0,4739,1471,2578.4285,117664.98,Global,s210354,2024-01-03,237387.28,1454,0.14285715,1944.4286,7.346999e-05,XBB.1.5
major_test,0,4739,1472,2506.7144,117665.12,Global,s210354,2024-01-04,238098.0,1449,0.14285715,1927.8572,7.4101525e-05,XBB.1.5
major_test,0,4739,1473,2435.7144,117665.26,Global,s210354,2024-01-05,238772.14,1447,0.42857143,2113.2856,0.00020279863,XBB.1.5
major_test,0,4739,1474,2366.8572,117665.69,Global,s210354,2024-01-06,239590.42,1446,0.5714286,1967.7142,0.00029040224,XBB.1.5
major_test,0,4739,1475,2299.5715,117666.26,Global,s210354,2024-01-07,240292.28,1446,0.5714286,1906.0,0.00029980514,XBB.1.5
major_test,0,4739,1476,2238.1428,117666.83,Global,s210354,2024-01-08,240950.86,1443,0.5714286,1818.5714,0.0003142184,XBB.1.5
major_test,0,4739,1477,2175.8572,117667.4,Global,s210354,2024-01-09,241548.14,1441,0.71428573,1767.1428,0.00040420375,XBB.1.5
major_test,0,4739,1478,2114.5715,117668.11,Global,s210354,2024-01-10,242093.72,1438,0.5714286,1724.8572,0.0003312904,XBB.1.5
major_test,0,4739,1479,2059.1428,117668.68,Global,s210354,2024-01-11,242624.28,1437,0.71428573,1712.5714,0.00041708376,XBB.1.5
major_test,0,4739,1480,2006.4286,117669.39,Global,s210354,2024-01-12,243138.28,1432,0.42857143,1620.2858,0.00026450361,XBB.1.5
major_test,0,4739,1481,1953.4286,117669.82,Global,s210354,2024-01-13,243565.28,1430,0.2857143,1590.5714,0.00017962998,XBB.1.5
major_test,0,4739,1482,1900.5714,117670.11,Global,s210354,2024-01-14,243971.28,1428,0.2857143,1566.0,0.00018244846,XBB.1.5
major_test,0,4739,1483,1848.0,117670.4,Global,s210354,2024-01-15,244361.58,1427,0.2857143,1546.0,0.00018480873,XBB.1.5
major_test,0,4739,1484,1799.7142,117670.69,Global,s210354,2024-01-16,244738.58,1426,0.14285715,1511.0,9.454477e-05,XBB.1.5
major_test,0,4739,1485,1753.5714,117670.83,Global,s210354,2024-01-17,245103.58,1419,0.14285715,1511.2858,9.452689e-05,XBB.1.5
major_test,0,4739,1486,1705.2858,117670.97,Global,s210354,2024-01-18,245419.86,1415,0.0,1499.7142,0.0,XBB.1.5
major_test,0,4739,1487,1655.5714,117670.97,Global,s210354,2024-01-19,245717.72,1409,0.0,1507.5714,0.0,XBB.1.5
major_test,0,4739,1488,1606.4286,117670.97,Global,s210354,2024-01-20,246032.72,1407,0.0,1486.1428,0.0,XBB.1.5
major_test,0,4739,1489,1558.7142,117670.97,Global,s210354,2024-01-21,246324.86,1402,0.0,1466.4286,0.0,XBB.1.5
major_test,0,4739,1490,1507.5714,117670.97,Global,s210354,2024-01-22,246565.42,1401,0.0,1442.8572,0.0,XBB.1.5
major_test,0,4739,1491,1456.4286,117670.97,Global,s210354,2024-01-23,246781.58,1400,0.0,1447.2858,0.0,XBB.1.5
major_test,0,4739,1492,1404.7142,117670.97,Global,s210354,2024-01-24,246990.28,1393,0.0,1436.2858,0.0,XBB.1.5
major_test,0,4739,1493,1354.4286,117670.97,Global,s210354,2024-01-25,247197.86,1392,0.0,1415.7142,0.0,XBB.1.5
major_test,0,4739,1494,1304.2858,117670.97,Global,s210354,2024-01-26,247355.42,1389,0.0,1430.8572,0.0,XBB.1.5
major_test,0,4739,1495,1256.8572,117670.97,Global,s210354,2024-01-27,247481.42,1386,0.0,1445.1428,0.0,XBB.1.5
major_test,0,4739,1496,1209.7142,117670.97,Global,s210354,2024-01-28,247581.0,1381,0.0,1443.8572,0.0,XBB.1.5
major_test,0,4739,1497,1168.0,117670.97,Global,s210354,2024-01-29,247682.0,1378,0.0,1441.4286,0.0,XBB.1.5
major_test,0,4739,1498,1125.7142,117670.97,Global,s210354,2024-01-30,247760.58,1376,0.0,1433.5714,0.0,XBB.1.5
major_test,0,4739,1499,1084.5714,117670.97,Global,s210354,2024-01-31,247824.28,1365,0.0,1429.1428,0.0,XBB.1.5
major_test,0,4739,1500,1044.7142,117670.97,Global,s210354,2024-02-01,247829.42,1361,0.0,1426.1428,0.0,XBB.1.5
major_test,0,4739,1501,1009.5714,117670.97,Global,s210354,2024-02-02,247833.0,1360,0.0,1378.2858,0.0,XBB.1.5
major_test,0,4739,1502,971.4286,117670.97,Global,s210354,2024-02-03,247757.42,1356,0.0,1369.4286,0.0,XBB.1.5
major_test,0,4739,1503,935.8571,117670.97,Global,s210354,2024-02-04,247671.58,1356,0.0,1349.8572,0.0,XBB.1.5
major_test,0,4739,1504,900.4286,117670.97,Global,s210354,2024-02-05,247570.72,1354,0.0,1324.7142,0.0,XBB.1.5
major_test,0,4739,1505,865.8571,117670.97,Global,s210354,2024-02-06,247455.58,1353,0.0,1287.1428,0.0,XBB.1.5
major_test,0,4739,1506,831.8571,117670.97,Global,s210354,2024-02-07,247313.14,1351,0.0,1266.7142,0.0,XBB.1.5
major_test,0,4739,1507,800.1429,117670.97,Global,s210354,2024-02-08,247132.58,1346,0.0,1244.0,0.0,XBB.1.5
major_test,0,4739,1508,769.1429,117670.97,Global,s210354,2024-02-09,246938.86,1340,0.0,1180.0,0.0,XBB.1.5
major_test,0,4739,1509,742.5714,117670.97,Global,s210354,2024-02-10,246713.72,1337,0.0,1125.0,0.0,XBB.1.5
major_test,0,4739,1510,714.7143,117670.97,Global,s210354,2024-02-11,246415.0,1334,0.0,1091.0,0.0,XBB.1.5
